A2_GE3DCH,MED_E,NAC,LT	9714 	9017 	6532 	6672 	5423 	3928 	4290 	3597 	11147 	10177 	10903 	9837 	10386 	13757 	8828 	8163 	6045 	4763 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,NAC,LU	34923 b	27080 b	26008 b	25645 	26278 	29560 	26632 b	31588 	24454 	25141 	24463 	25242 	24617 	24671 	26561 	23967 	27999 	23709 	23809 	22552 b	18566 	17714 	17257 	16439 	17086 	16326 	12554 
A2_GE3DCH,MED_E,NAC,LV	9781 	8895 	8811 	7799 	7094 	6105 	5801 	4742 	4347 	3556 	3363 	3080 	3186 	3567 	3780 	2491 	1396 	1520 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,NAC,ME	3167 	2509 	2679 	2573 	2513 	2314 	2083 	1951 	1975 	1875 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,NAC,MK	: 	: 	115382 	111654 	94615 	97143 	76923 	72735 	65250 	72589 	60769 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,NAC,MT	12079 	12242 	12373 	11782 	11636 	10449 	9804 	9377 	8807 	8696 	8053 	7501 	8187 	7764 	7793 	7230 	2966 	2624 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,NAC,NL	28486 	27316 	23044 	22205 	22048 	22314 	21228 b	19068 	17829 	18006 	18111 	17470 	17446 	16804 	16453 	15142 	14093 	14082 b	: 	: 	11701 	11497 	11265 	10366 	9932 	9284 	9047 
A2_GE3DCH,MED_E,NAC,NO	370608 	345761 b	349837 	354462 	332125 	317177 	328802 	316857 	304372 	288959 	277599 	264801 	258722 	251705 	237980 	213758 	202907 	190464 	190882 	181045 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,NAC,PL	35124 	31942 	31931 	26980 	25319 	23204 	19424 	17801 	15427 	14876 	14841 	14197 	13771 	12890 	11538 	9638 	8747 	7458 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,NAC,PT	9886 	10884 b	7042 	6858 	7250 	6567 	6337 	6585 	6380 	5348 	5683 	6389 	6385 	6958 	6630 	5448 	5108 	4961 	4734 b	: 	3552 	4003 	3506 	2959 	2995 	3291 	2887 
A2_GE3DCH,MED_E,NAC,RO	17183 	12981 	11412 	8983 	8090 	5533 	5165 	3996 	4563 	4489 	4482 	5115 	4042 	4347 	3344 	3288 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,NAC,RS	: 	367107 	333333 	218308 	183571 	152593 	170323 	226878 	225000 	187958 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,NAC,SE	243680 	237083 	231054 	220099 	219950 	212759 	201317 	205126 	190792 	197884 	192636 	181866 	174938 	166757 	156160 b	152737 	143688 	138888 	143088 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,NAC,SI	15628 	14643 	12963 	13006 	12327 	11733 	11755 	11471 	11138 	11136 	11487 	10675 	10386 	10927 	10093 	8988 	1941343 	1876110 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,NAC,SK	6654 	5758 	6063 	5738 	5516 	5358 	5003 	4705 	5201 	5172 	4974 	4713 	4827 	4378 	119242 	116038 	102695 	92150 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,NAC,TR	: 	13028 	11968 	10042 	8635 	7676 	7024 	6105 	5404 	4717 	4521 	4071 	3667 	3500 	3218 	2994 	2375 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,NAC,UK	: 	: 	: 	: 	13884 	12840 b	13580 	12493 	11845 	11671 	12392 b	12085 	11407 	11493 	10953 	10915 	10582 	10357 b	: 	: 	8075 	7541 	6760 	7029 	6557 	6418 	5692 
A2_GE3DCH,MED_E,NAC,XK	: 	: 	: 	: 	1369 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,AL	: 	3037 	3182 	2904 	2735 	2604 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,AT	19018 	20295 	18636 	18234 	17984 	18057 	17337 	16501 	16784 	15786 	15982 	16701 	14361 	13835 	14715 b	14241 	14542 	13853 	13318 	12701 b	11982 	11162 	10692 	10501 	9902 	9679 	10319 
A2_GE3DCH,MED_E,PPS,BE	21293 	20328 	19955 	19462 b	19908 	19600 	20494 	18051 	17993 	17044 	16112 	16930 	16741 	16648 	16101 	15642 	16374 	13920 	13960 	14331 b	14857 	13390 	13431 	13175 	12650 	11664 	11568 
A2_GE3DCH,MED_E,PPS,BG	6358 	5679 	4261 	3660 	3948 	3219 	2857 b	3015 	2384 	2759 	2383 	2539 	2582 	2496 	1992 	1136 	1594 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,CH	20271 	20099 	20248 	19883 	20807 	20465 	21758 	21682 	21154 b	20600 	18702 	17777 	17339 	17344 	16667 	15380 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,CY	17677 	15610 	15820 	16219 	15252 	15445 	14779 	14183 	14861 	15463 	17366 	16131 	15796 	15843 	15442 b	15374 	13998 	12900 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,CZ	12752 	11826 	12375 	12199 	11516 	11273 	10624 	10292 	9082 	8874 	8172 	8089 	7918 	8401 	7945 	6744 	6151 	5897 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,DE	18644 	18687 	20279 b	21180 	19301 	18264 	18143 	19030 	17238 	17621 	17144 	15299 	15126 	15776 	15774 	15292 	13039 	13379 b	: 	: 	12540 	12085 	11451 	11010 	10802 	9991 	9112 
A2_GE3DCH,MED_E,PPS,DK	22607 	21929 	21193 b	22175 	21057 	19668 	21342 	19384 	18946 	19020 	18171 	17329 b	17180 	16685 	16937 	15507 	14650 	14853 	13641 	13777 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,EA	: 	16083 	16094 b	16904 	16364 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,EA18	: 	: 	16125 b	16940 	16411 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,EA19	: 	16083 	16094 b	16904 	16364 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,EA20	16531 	16002 	16012 	16807 	16243 	15861 	16193 	15357 	14793 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,EE	16997 	13823 	13611 	14577 	12764 	11121 	9649 	9060 	9427 b	7849 	7685 	7118 	6817 	7178 	6710 	5560 	4919 	4261 	3538 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,EL	8588 	8062 	8229 	8036 	7786 	7688 	7042 	7144 	6734 	6765 	7683 	10861 	11234 	10829 	10650 	10027 	8631 	9010 	7821 	7607 b	7608 	7190 	6920 	6417 	6001 	6550 	6144 
A2_GE3DCH,MED_E,PPS,ES	11711 	11408 	10995 	11690 	12893 	10687 	11463 	10662 	10055 	10132 	10169 	10353 	10996 	10033 	10202 b	8899 	7655 	7647 	8205 b	: 	8458 	7890 	7569 	6940 	6410 	6026 	6486 
A2_GE3DCH,MED_E,PPS,EU	: 	: 	: 	15324 e	14835 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10817 e	10370 e	9822 e	9481 e	9070 e	8542 e	8107 e
A2_GE3DCH,MED_E,PPS,EU27_2007	: 	: 	: 	15376 e	14902 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,EU27_2020	15818 	15218 	15166 b	15643 e	15108 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,EU28	: 	: 	: 	15324 e	14835 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,FI	19081 	18246 	17460 	18069 	17680 	17414 	17973 	17237 	17058 	17587 	16884 	16013 	15769 	15537 	14908 	13456 	13087 	12617 	11473 b	: 	11391 	11167 	10356 	10440 	10006 	9693 	: 
A2_GE3DCH,MED_E,PPS,FR	16952 b	16065 	15426 b	16855 	16660 	17633 	18805 	17318 	16963 	16065 	15804 	15320 	14598 	14878 	15415 	12919 	12656 	12245 	12095 b	: 	12058 	11273 	11054 	10276 	9936 	9645 	9501 
A2_GE3DCH,MED_E,PPS,HR	10229 	9116 	9600 	9389 	7752 	7341 	6684 	5947 	5480 	5644 	5833 	6299 	6814 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,HU	9194 	8207 	7616 	7807 	6880 	6391 	6240 	6551 	5587 	5553 	5434 	5116 	5159 	5196 	5049 	5182 	4574 	4516 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,IE	18499 	17901 	18219 b	18271 	17600 	15771 	15716 	15748 	13768 	14452 	15592 	14703 	14396 	16386 	17106 	16320 	13702 	11887 	12294 	11823 b	10401 	9755 	9366 	9360 	7990 	7728 	7131 
A2_GE3DCH,MED_E,PPS,IS	: 	: 	: 	: 	21785 	20064 	20391 	19260 	18783 	17671 	16970 	17427 	16540 	19201 	19258 	18093 	16921 	15663 	15002 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,IT	13615 	12415 	13391 	12864 	11959 	11639 	11670 	10619 	11617 	10202 	10859 	12469 	10809 	11202 	11738 	10107 	9450 	9569 	9642 b	: 	8243 	8538 	7953 	7743 	7347 	6604 	5989 
A2_GE3DCH,MED_E,PPS,LT	13532 	12814 	9522 	10123 	8416 	6287 	7117 	5729 	5084 	4568 	4896 	4482 	4492 	6041 	4261 	4123 	3192 	2578 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,LU	25600 b	20482 b	19706 b	20417 	20985 	24090 	22572 b	26228 	20143 	21162 	19836 	20636 	20254 	20998 	23147 	21526 	25091 	23014 	23061 	22090 b	19253 	18150 	16889 	16298 	17379 	16146 	12728 
A2_GE3DCH,MED_E,PPS,LV	12248 	11287 	11319 	10509 	9704 	8544 	8438 	6583 	6116 	4913 	4611 	4364 	4172 	4751 	5693 	4137 	2470 	2858 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,ME	5392 	4182 	4699 	4594 	4537 	4310 	3946 	3517 	3477 	3349 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,MK	: 	: 	3765 	3753 	3217 	3428 	2762 	2537 	2230 	2475 	2125 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,MT	13771 	13662 	14290 	14263 	14116 	12879 	12430 	11593 	10787 	11011 	10270 	9687 	10492 	10036 	10328 	9669 	9228 	8388 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,NL	24532 	23589 	19754 	19820 	19764 	20073 	19786 b	17362 	16049 	16612 	16716 	16200 	16175 	16030 	16133 	14555 	13466 	13270 b	: 	: 	11724 	11865 	11765 	10715 	9904 	9093 	8748 
A2_GE3DCH,MED_E,PPS,NO	25197 	23673 b	24615 	25209 	23746 	23308 	25688 	25895 	24813 	24140 	22731 	21995 	21266 	21898 	21595 	19006 	18011 	16833 	16784 	15948 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,PL	12820 	12018 	12365 	10962 	10416 	9911 	8573 	7619 	6584 	6304 	6147 	5886 	5474 	5311 	4941 	3962 	3561 	3095 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,PT	11010 	12175 b	8041 	7938 	8379 	7838 	7797 	8054 	7850 	6422 	6688 	7310 	7158 	7904 	7738 	6414 	6006 	5679 	5503 b	: 	4916 	5491 	4841 	4114 	4167 	4623 	4232 
A2_GE3DCH,MED_E,PPS,RO	6355 	4832 	4353 	3678 	3385 	2388 	2242 	1692 	1924 	1941 	1914 	2116 	1656 	1871 	1573 	1618 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,RS	: 	5315 	5002 	3419 	2887 	2510 	2899 	3834 	3772 	3278 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,SE	18510 	18333 	17741 	17895 	18246 	17919 	17923 	17955 	16668 	17925 	16949 	15930 	15306 	15366 	14606 b	13932 	13003 	12539 	12697 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,SI	17752 	16699 	14906 	15379 	14679 	14070 	14542 	14049 	13400 	13354 	13523 	12402 	11813 	13199 	12798 	11724 	10570 	10326 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,SK	7414 	6405 	7020 	7423 	7204 	7164 	7532 	6938 	7489 	7347 	7036 	6708 	6598 	6062 	4982 	4401 	3710 	3245 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,TR	: 	3650 	3984 	3948 	3873 	3876 	4023 	3512 	3328 	3126 	3113 	2922 	2676 	2692 	2570 	2491 	2122 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MED_E,PPS,UK	: 	: 	: 	: 	13470 	12585 b	13560 	13106 	12094 	12326 	13114 b	12819 	12336 	13342 	13479 	14165 	14037 	13802 b	: 	: 	11194 	10260 	9275 	9761 	9187 	8786 	8143 
A2_GE3DCH,MED_E,PPS,XK	: 	: 	: 	: 	2629 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,AL	: 	2164 	2209 	1955 	1737 	1529 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,AT	23795 	24845 	22685 	21694 	20384 	20712 	18891 	18437 	18865 	18761 	19327 	20177 	17656 	17087 	17350 b	16089 	16067 	15511 	14692 	15178 b	12261 	13187 	12581 	12131 	11975 	13321 	13681 
A2_GE3DCH,MEI_E,EUR,BE	25367 	24787 	24464 	23658 b	22878 	22589 	22114 	20793 	20762 	19975 	19430 	19957 	20041 	19154 	18822 	17604 	18646 	17470 	15257 	15795 b	15519 	15151 	14119 	13602 	14075 	14040 	13790 
A2_GE3DCH,MEI_E,EUR,BG	3994 	4096 	3371 	3188 	3202 	2136 	1653 b	2022 	1829 	1407 	1564 	1581 	1866 	1629 	1321 	782 	814 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,CH	41554 	40964 	38961 	35858 	38445 	44593 	42913 	39424 	36415 b	37659 	35177 	32979 	26546 	26744 	24799 	24612 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,CY	19250 	15652 	15113 	15387 	14236 	14828 	14446 	13793 	14801 	15246 	16468 	15677 	15463 	15911 	15636 b	15120 	14239 	12935 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,CZ	11953 	10759 	10165 	9715 	8775 	8391 	7933 	7372 	7435 	7470 	7346 	6974 	6507 	6447 	5658 	4711 	3838 	3811 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,DE	24105 	24176 	26194 b	25335 	23732 	22836 	21421 	22324 	20134 	19919 	19646 	18634 	18228 	19272 	18339 	18168 	15041 	15328 b	: 	: 	14578 	15047 	13793 	12971 	13324 	12731 	11553 
A2_GE3DCH,MEI_E,EUR,DK	35413 	36981 	37083 b	35668 	32454 	33380 	32619 	31443 	30576 	27797 	27387 	24591 b	24021 	22101 	23849 	22280 	21244 	20397 	19429 	19032 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,EA	: 	20734 	21175 b	21074 	20201 e	19403 e	19310 e	18798 e	18370 e	18099 e	18047 e	18063 e	17772 e	18049 e	18030 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,EA18	: 	: 	21231 b	21142 	20275 	19470 	19386 	18874 	18370 	18051 	17996 	18006 	17677 	17955 	17719 	15714 	14257 	14168 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,EA19	: 	20734 	21175 b	21074 	20201 	19403 	19310 	18798 	18282 	17952 	17898 	17897 	17576 	17841 	17626 	15614 	14122 	14043 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,EA20	21274 	20603 	21004 	20892 	20001 	19224 	19121 	18619 	18167 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,EE	17203 	13933 	12971 	13321 	11906 	9994 	9288 	8569 	8925 b	7626 	6652 	5861 	5978 	6133 	5503 	4644 	3847 	3179 	2656 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,EL	9006 	7667 	7660 	7104 	7224 	7139 	6404 	6847 	7126 	6975 	7744 	11198 	11721 	11779 	11708 	10734 	9492 	8976 	8182 	7587 b	7124 	6868 	6642 	7522 	6937 	5640 	5537 
A2_GE3DCH,MEI_E,EUR,ES	15417 	14472 	14824 	14274 	15507 	13444 	14156 	12767 	12945 	12307 	12823 	13629 	13715 	13673 	12949 b	10434 	9316 	9360 	9738 b	: 	9010 	8794 	8295 	7736 	7432 	6683 	6895 
A2_GE3DCH,MEI_E,EUR,EU	: 	: 	: 	19069 e	18359 e	17647 e	17482 e	16944 e	16370 e	16093 e	16168 e	16119 e	15468 e	15476 e	15983 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12774 e	12173 e	11343 e	10905 e	10527 e	9971 e	9605 e
A2_GE3DCH,MEI_E,EUR,EU27_2007	: 	: 	: 	19177 e	18479 	17758 	17597 	17052 	16489 	16200 	16283 	16219 	15549 	15476 	15983 	14096 	12927 e	12861 e	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,EU27_2020	19590 	18995 	19242 b	18937 e	18099 e	17505 e	17207 e	16683 e	16184 e	16050 e	15884 e	15783 e	15327 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,EU28	: 	: 	: 	19069 e	18359 	17647 	17482 	16944 	16370 	16093 	16167 	16119 	15468 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,FI	26496 	25093 	24061 	24809 	24120 	23498 	23568 	23456 	24100 	23980 	22761 	21424 	21158 	20446 	19586 	18813 	19383 	17123 	15931 b	: 	14691 	14694 	13232 	13310 	12443 	12952 	: 
A2_GE3DCH,MEI_E,EUR,FR	21856 b	21739 	21227 b	22602 	20712 	21004 	22387 	21762 	22147 	22542 	20882 	20994 	20240 	20377 	20139 	16170 	15663 	15681 	14767 b	: 	14733 	13893 	13342 	12778 	13006 	12843 	12291 
A2_GE3DCH,MEI_E,EUR,HR	8157 	7637 	7602 	6859 	5789 	5318 	4730 	4270 	4227 	4317 	4680 	5208 	5773 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,HU	7425 	6752 	6094 	6144 	5498 	4674 	4725 	4230 	4174 	4173 	4207 	3697 	3561 	4083 	3806 	3369 	3850 	3552 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,IE	30157 	27953 	28653 b	27729 	25217 	22661 	22713 	23024 	21125 	20760 	20927 	20446 	20708 	23820 	25947 	26323 	21042 	18159 	19334 	16945 b	13331 	11856 	11415 	12357 	10287 	9372 	8063 
A2_GE3DCH,MEI_E,EUR,IS	: 	: 	: 	: 	39666 	33003 	29440 	25292 	22581 	21652 	19469 	19358 	18639 	25427 	33845 	31853 	28416 	23974 	21537 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,IT	19678 	15579 	17040 	16150 	15380 	14045 	14070 	12712 	13934 	12552 	13094 	14523 	13965 	14218 	14692 	12787 	12083 	13615 	12062 b	: 	8720 	8110 	7901 	7553 	7030 	6054 	6498 
A2_GE3DCH,MEI_E,EUR,LT	13016 	10882 	9177 	8180 	7841 	4909 	5412 	4968 	3861 	3855 	4346 	3596 	4315 	4805 	3212 	2716 	2322 	1666 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,LU	39560 b	33237 b	32890 b	30122 	31680 	34256 	29626 b	36878 	29697 	32839 	29610 	31817 	31798 	31639 	31750 	28611 	31749 	27708 	27218 	25367 b	21367 	19429 	19487 	18379 	19422 	20540 	17146 
A2_GE3DCH,MEI_E,EUR,LV	11790 	10642 	10443 	9280 	9151 	7495 	6806 	6815 	6113 	5270 	5008 	4070 	4073 	4341 	4399 	2892 	2066 	1688 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,ME	3645 	2944 	3276 	3059 	3072 	3213 	2666 	2728 	2377 	2278 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,MK	: 	: 	2075 	1829 	1594 	1653 	1527 	1440 	1312 	1396 	1250 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,MT	15946 	15749 	14919 	14227 	15822 	13220 	12164 	11872 	10702 	9887 	9364 	8757 	8654 	8687 	8250 	7784 	7201 	6852 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,NL	31033 	31797 	27910 	25253 	26310 	25087 	24152 b	22765 	20055 	19991 	20203 	19571 	19624 	19666 	19994 	17204 	16081 	14608 b	: 	: 	12930 	12882 	12381 	11214 	11366 	11438 	10398 
A2_GE3DCH,MEI_E,EUR,NO	41677 	34414 b	38607 	38746 	37535 	36341 	39800 	41904 	42078 	41795 	38349 	36520 	31917 	32050 	30791 	27523 	31231 	23720 	27795 	27077 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,PL	8802 	8373 	8649 	7737 	6708 	6755 	5792 	5264 	4701 	4380 	4881 	4321 	3963 	4430 	3636 	2906 	2541 	2024 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,PT	11239 	12433 b	10068 	9558 	9317 	8443 	7924 	9442 	8383 	7645 	7557 	8508 	8827 	9368 	11149 	8314 	9533 	8484 	7744 b	: 	6116 	6440 	5656 	5324 	5226 	4745 	4027 
A2_GE3DCH,MEI_E,EUR,RO	3834 	3481 	2744 	2528 	2081 	1681 	1484 	1207 	1131 	1096 	1211 	1284 	1214 	1310 	1258 	1059 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,RS	: 	3534 	3499 	2426 	1875 	1804 	1828 	2519 	2375 	2047 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,SE	24751 	23672 	22439 	21671 	23972 	22649 	22312 	22540 	23011 	23444 	21291 	19491 	17546 	17994 	18480 b	17275 	15878 	15943 	16272 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,SI	16647 	15532 	14389 	14379 	13247 	12808 	13179 	12677 	11937 	11663 	11802 	11488 	11400 	11491 	10701 	9460 	8761 	8437 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,SK	6341 	5765 	5911 	5980 	5679 	5494 	5129 	4816 	5290 	5391 	5422 	5190 	4977 	4864 	3826 	3282 	3034 	2415 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,TR	: 	2227 	2731 	2540 	3080 	3383 	3322 	2975 	2977 	2869 	2660 	2724 	2257 	2655 	2455 	2248 	2021 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,EUR,UK	: 	: 	: 	: 	19834 	18535 b	19112 	18573 	17510 	16368 	17820 b	17989 	16244 	15373 	20264 	18923 	19196 	19557 b	: 	: 	15184 	12499 	11203 	11118 	8997 	8542 	8763 
A2_GE3DCH,MEI_E,EUR,XK	: 	: 	: 	: 	1830 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,NAC,AL	: 	267815 	271723 	249391 	233064 	209999 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2_GE3DCH,MEI_E,NAC,AT	23795 	24845 	22685 	21694 	20384 	20712 	18891 	18437 	18865 	18761 	19327 	20177 	17656 	17087 	17350 b	16089 	16067 	15511 	14692 	15178 b	12261 	13187 	12667 	12187 	11691 	12762 	13461 
A2_GE3DCH,MEI_E,NAC,BE	25367 	24787 	24464 	23658 b	22878 	22589 	22114 	20793 	20762 	19975 	19430 	19957 	20041 	19154 	18822 	17604 	18646 	17470 	15257 	15795 b	15519 	15151 	14217 	13667 	13712 	13418 	13557 
A2_GE3DCH,MEI_E,NAC,BG	7812 	8011 	6594 	6235 	6263 	4178 	3234 b	3955 	3577 	2752 	3058 	3092 	3649 	3187 	2583 	1529 	1591 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
